,対象,人物ID,氏名,読み,作品ID,作品名,副題,作品名読み,図書カードURL,テキストファイルURL,テキストファイルパス,備考,length
740,True,125,小栗 虫太郎,おぐり むしたろう,1317,黒死館殺人事件,,こくしかんさつじんじけん,https://www.aozora.gr.jp/cards/000125/card1317.html,https://www.aozora.gr.jp/cards/000125/files/1317_ruby_22263.zip,,,
741,True,125,小栗 虫太郎,おぐり むしたろう,49262,「黒死館殺人事件」著者之序,,「こくしかんさつじんじけん」ちょしゃのじょ,https://www.aozora.gr.jp/cards/000125/card49262.html,https://www.aozora.gr.jp/cards/000125/files/49262_ruby_45864.zip,./bunko/cards/000125/files/edit/49262_ruby_45864.txt,,20.0
742,True,125,小栗 虫太郎,おぐり むしたろう,4841,後光殺人事件,,ごこうさつじんじけん,https://www.aozora.gr.jp/cards/000125/card4841.html,https://www.aozora.gr.jp/cards/000125/files/4841_ruby_16998.zip,./bunko/cards/000125/files/edit/4841_ruby_16998.txt,,570.0
743,True,125,小栗 虫太郎,おぐり むしたろう,667,失楽園殺人事件,,しつらくえんさつじんじけん,https://www.aozora.gr.jp/cards/000125/card667.html,https://www.aozora.gr.jp/cards/000125/files/667_ruby_441.zip,,,
744,True,125,小栗 虫太郎,おぐり むしたろう,43678,地虫,,じむし,https://www.aozora.gr.jp/cards/000125/card43678.html,https://www.aozora.gr.jp/cards/000125/files/43678_ruby_49645.zip,./bunko/cards/000125/files/edit/43678_ruby_49645.txt,,707.0
745,True,125,小栗 虫太郎,おぐり むしたろう,666,白蟻,,しろあり,https://www.aozora.gr.jp/cards/000125/card666.html,https://www.aozora.gr.jp/cards/000125/files/666_ruby_2185.zip,,,
746,True,125,小栗 虫太郎,おぐり むしたろう,1320,人外魔境,01 有尾人,じんがいまきょう,https://www.aozora.gr.jp/cards/000125/card1320.html,https://www.aozora.gr.jp/cards/000125/files/1320_ruby_1925.zip,,,
747,True,125,小栗 虫太郎,おぐり むしたろう,665,人外魔境,03 天母峰,じんがいまきょう,https://www.aozora.gr.jp/cards/000125/card665.html,https://www.aozora.gr.jp/cards/000125/files/665_ruby_1503.zip,./bunko/cards/000125/files/edit/665_ruby_1503.txt,,624.0
748,True,125,小栗 虫太郎,おぐり むしたろう,1067,人外魔境,05 水棲人,じんがいまきょう,https://www.aozora.gr.jp/cards/000125/card1067.html,https://www.aozora.gr.jp/cards/000125/files/1067_ruby_1929.zip,./bunko/cards/000125/files/edit/1067_ruby_1929.txt,,598.0
749,True,125,小栗 虫太郎,おぐり むしたろう,1321,人外魔境,08 遊魂境,じんがいまきょう,https://www.aozora.gr.jp/cards/000125/card1321.html,https://www.aozora.gr.jp/cards/000125/files/1321_ruby_3826.zip,,,
750,True,125,小栗 虫太郎,おぐり むしたろう,4317,人外魔境,10 地軸二万哩,じんがいまきょう,https://www.aozora.gr.jp/cards/000125/card4317.html,https://www.aozora.gr.jp/cards/000125/files/4317_ruby_9651.zip,./bunko/cards/000125/files/edit/4317_ruby_9651.txt,,721.0
751,True,125,小栗 虫太郎,おぐり むしたろう,1318,聖アレキセイ寺院の惨劇,,せいアレキセイじいんのさんげき,https://www.aozora.gr.jp/cards/000125/card1318.html,https://www.aozora.gr.jp/cards/000125/files/1318_ruby_1898.zip,,,
752,True,125,小栗 虫太郎,おぐり むしたろう,43418,絶景万国博覧会,,ぜっけいばんこくはくらんかい,https://www.aozora.gr.jp/cards/000125/card43418.html,https://www.aozora.gr.jp/cards/000125/files/43418_ruby_16703.zip,./bunko/cards/000125/files/edit/43418_ruby_16703.txt,,270.0
753,True,125,小栗 虫太郎,おぐり むしたろう,43656,潜航艇「鷹の城」,,せんこうてい「ハビヒツブルグ」,https://www.aozora.gr.jp/cards/000125/card43656.html,https://www.aozora.gr.jp/cards/000125/files/43656_ruby_24010.zip,,,
754,True,125,小栗 虫太郎,おぐり むしたろう,46636,「太平洋漏水孔」漂流記,,「ダブックウ」ひょうりゅうき,https://www.aozora.gr.jp/cards/000125/card46636.html,https://www.aozora.gr.jp/cards/000125/files/46636_ruby_28108.zip,./bunko/cards/000125/files/edit/46636_ruby_28108.txt,,595.0
755,True,125,小栗 虫太郎,おぐり むしたろう,43679,人魚謎お岩殺し,,にんぎょのなぞおいわごろし,https://www.aozora.gr.jp/cards/000125/card43679.html,https://www.aozora.gr.jp/cards/000125/files/43679_ruby_50056.zip,,,
756,True,125,小栗 虫太郎,おぐり むしたろう,43620,方子と末起,,まさことまき,https://www.aozora.gr.jp/cards/000125/card43620.html,https://www.aozora.gr.jp/cards/000125/files/43620_ruby_16749.zip,./bunko/cards/000125/files/edit/43620_ruby_16749.txt,,346.0
757,True,125,小栗 虫太郎,おぐり むしたろう,45230,夢殿殺人事件,,ゆめどのさつじんじけん,https://www.aozora.gr.jp/cards/000125/card45230.html,https://www.aozora.gr.jp/cards/000125/files/45230_ruby_26898.zip,,,
758,True,1753,尾崎 士郎,おざき しろう,59027,秋風と母,,あきかぜとはは,https://www.aozora.gr.jp/cards/001753/card59027.html,https://www.aozora.gr.jp/cards/001753/files/59027_ruby_66934.zip,./bunko/cards/001753/files/edit/59027_ruby_66934.txt,,165.0
759,True,1753,尾崎 士郎,おざき しろう,59028,運命について,,うんめいについて,https://www.aozora.gr.jp/cards/001753/card59028.html,https://www.aozora.gr.jp/cards/001753/files/59028_ruby_72597.zip,./bunko/cards/001753/files/edit/59028_ruby_72597.txt,,197.0
760,True,1753,尾崎 士郎,おざき しろう,59029,河鹿,,かじか,https://www.aozora.gr.jp/cards/001753/card59029.html,https://www.aozora.gr.jp/cards/001753/files/59029_ruby_70122.zip,./bunko/cards/001753/files/edit/59029_ruby_70122.txt,,122.0
761,True,1753,尾崎 士郎,おざき しろう,59030,菎蒻,,こんにゃく,https://www.aozora.gr.jp/cards/001753/card59030.html,https://www.aozora.gr.jp/cards/001753/files/59030_ruby_72619.zip,./bunko/cards/001753/files/edit/59030_ruby_72619.txt,,401.0
762,True,1753,尾崎 士郎,おざき しろう,59032,三等郵便局,,さんとうゆうびんきょく,https://www.aozora.gr.jp/cards/001753/card59032.html,https://www.aozora.gr.jp/cards/001753/files/59032_ruby_70149.zip,./bunko/cards/001753/files/edit/59032_ruby_70149.txt,,551.0
763,True,1753,尾崎 士郎,おざき しろう,59033,十三夜,――マニラ籠城日記,じゅうさんや,https://www.aozora.gr.jp/cards/001753/card59033.html,https://www.aozora.gr.jp/cards/001753/files/59033_ruby_70148.zip,./bunko/cards/001753/files/edit/59033_ruby_70148.txt,,336.0
764,True,1753,尾崎 士郎,おざき しろう,59034,鶺鴒の巣,,せきれいのす,https://www.aozora.gr.jp/cards/001753/card59034.html,https://www.aozora.gr.jp/cards/001753/files/59034_ruby_70123.zip,./bunko/cards/001753/files/edit/59034_ruby_70123.txt,,122.0
765,True,1753,尾崎 士郎,おざき しろう,59036,滝について,,たきについて,https://www.aozora.gr.jp/cards/001753/card59036.html,https://www.aozora.gr.jp/cards/001753/files/59036_txt_66908.zip,./bunko/cards/001753/files/edit/59036_txt_66908.txt,,26.0
766,True,1753,尾崎 士郎,おざき しろう,55844,本所松坂町,,ほんじょまつざかちょう,https://www.aozora.gr.jp/cards/001753/card55844.html,https://www.aozora.gr.jp/cards/001753/files/55844_ruby_63813.zip,./bunko/cards/001753/files/edit/55844_ruby_63813.txt,,624.0
767,True,479,小山内 薫,おさない かおる,49198,今戸狐,,いまどぎつね,https://www.aozora.gr.jp/cards/000479/card49198.html,https://www.aozora.gr.jp/cards/000479/files/49198_ruby_32155.zip,./bunko/cards/000479/files/edit/49198_ruby_32155.txt,,1.0
768,True,479,小山内 薫,おさない かおる,49199,因果,,いんが,https://www.aozora.gr.jp/cards/000479/card49199.html,https://www.aozora.gr.jp/cards/000479/files/49199_ruby_32156.zip,./bunko/cards/000479/files/edit/49199_ruby_32156.txt,,6.0
769,True,479,小山内 薫,おさない かおる,49200,女の膝,,おんなのひざ,https://www.aozora.gr.jp/cards/000479/card49200.html,https://www.aozora.gr.jp/cards/000479/files/49200_ruby_32157.zip,./bunko/cards/000479/files/edit/49200_ruby_32157.txt,,5.0
770,True,40,織田 作之助,おだ さくのすけ,47505,秋深き,,あきふかき,https://www.aozora.gr.jp/cards/000040/card47505.html,https://www.aozora.gr.jp/cards/000040/files/47505_ruby_32719.zip,./bunko/cards/000040/files/edit/47505_ruby_32719.txt,,565.0
771,True,40,織田 作之助,おだ さくのすけ,42688,アド・バルーン,,アド・バルーン,https://www.aozora.gr.jp/cards/000040/card42688.html,https://www.aozora.gr.jp/cards/000040/files/42688_ruby_45446.zip,./bunko/cards/000040/files/edit/42688_ruby_45446.txt,,455.0
772,True,40,織田 作之助,おだ さくのすけ,53804,雨,,あめ,https://www.aozora.gr.jp/cards/000040/card53804.html,https://www.aozora.gr.jp/cards/000040/files/53804_ruby_47318.zip,./bunko/cards/000040/files/edit/53804_ruby_47318.txt,,604.0
773,True,40,織田 作之助,おだ さくのすけ,42689,雨,,あめ,https://www.aozora.gr.jp/cards/000040/card42689.html,https://www.aozora.gr.jp/cards/000040/files/42689_ruby_45447.zip,./bunko/cards/000040/files/edit/42689_ruby_45447.txt,,649.0
774,True,40,織田 作之助,おだ さくのすけ,46300,鬼,,おに,https://www.aozora.gr.jp/cards/000040/card46300.html,https://www.aozora.gr.jp/cards/000040/files/46300_ruby_23884.zip,./bunko/cards/000040/files/edit/46300_ruby_23884.txt,,243.0
775,True,40,織田 作之助,おだ さくのすけ,60126,蚊帳,,かや,https://www.aozora.gr.jp/cards/000040/card60126.html,https://www.aozora.gr.jp/cards/000040/files/60126_ruby_74193.zip,./bunko/cards/000040/files/edit/60126_ruby_74193.txt,,113.0
776,True,40,織田 作之助,おだ さくのすけ,46171,勧善懲悪,,かんぜんちょうあく,https://www.aozora.gr.jp/cards/000040/card46171.html,https://www.aozora.gr.jp/cards/000040/files/46171_ruby_23890.zip,./bunko/cards/000040/files/edit/46171_ruby_23890.txt,,699.0
777,True,40,織田 作之助,おだ さくのすけ,46299,昨日・今日・明日,,きのう・きょう・あす,https://www.aozora.gr.jp/cards/000040/card46299.html,https://www.aozora.gr.jp/cards/000040/files/46299_txt_26604.zip,./bunko/cards/000040/files/edit/46299_txt_26604.txt,,477.0
778,True,40,織田 作之助,おだ さくのすけ,46302,郷愁,,きょうしゅう,https://www.aozora.gr.jp/cards/000040/card46302.html,https://www.aozora.gr.jp/cards/000040/files/46302_ruby_23885.zip,./bunko/cards/000040/files/edit/46302_ruby_23885.txt,,232.0
779,True,40,織田 作之助,おだ さくのすけ,47832,経験派,,けいけんは,https://www.aozora.gr.jp/cards/000040/card47832.html,https://www.aozora.gr.jp/cards/000040/files/47832_ruby_35781.zip,./bunko/cards/000040/files/edit/47832_ruby_35781.txt,,17.0
780,True,40,織田 作之助,おだ さくのすけ,452,競馬,,けいば,https://www.aozora.gr.jp/cards/000040/card452.html,https://www.aozora.gr.jp/cards/000040/files/452_ruby_291.zip,./bunko/cards/000040/files/edit/452_ruby_291.txt,,230.0
781,True,40,織田 作之助,おだ さくのすけ,53487,婚期はずれ,,こんきはずれ,https://www.aozora.gr.jp/cards/000040/card53487.html,https://www.aozora.gr.jp/cards/000040/files/53487_ruby_44372.zip,./bunko/cards/000040/files/edit/53487_ruby_44372.txt,,187.0
782,True,40,織田 作之助,おだ さくのすけ,1325,猿飛佐助,,さるとびさすけ,https://www.aozora.gr.jp/cards/000040/card1325.html,https://www.aozora.gr.jp/cards/000040/files/1325_ruby_2695.zip,./bunko/cards/000040/files/edit/1325_ruby_2695.txt,,823.0
783,True,40,織田 作之助,おだ さくのすけ,47835,実感,,じっかん,https://www.aozora.gr.jp/cards/000040/card47835.html,https://www.aozora.gr.jp/cards/000040/files/47835_txt_35778.zip,./bunko/cards/000040/files/edit/47835_txt_35778.txt,,11.0
784,True,40,織田 作之助,おだ さくのすけ,732,青春の逆説,,せいしゅんのぎゃくせつ,https://www.aozora.gr.jp/cards/000040/card732.html,https://www.aozora.gr.jp/cards/000040/files/732_ruby_19840.zip,./bunko/cards/000040/files/edit/732_ruby_19840.txt,,5082.0
785,True,40,織田 作之助,おだ さくのすけ,737,世相,,せそう,https://www.aozora.gr.jp/cards/000040/card737.html,https://www.aozora.gr.jp/cards/000040/files/737_ruby_3433.zip,./bunko/cards/000040/files/edit/737_ruby_3433.txt,,780.0
786,True,40,織田 作之助,おだ さくのすけ,53805,俗臭,,ぞくしゅう,https://www.aozora.gr.jp/cards/000040/card53805.html,https://www.aozora.gr.jp/cards/000040/files/53805_ruby_48196.zip,./bunko/cards/000040/files/edit/53805_ruby_48196.txt,,1103.0
787,True,40,織田 作之助,おだ さくのすけ,47287,それでも私は行く,,それでもわたしはいく,https://www.aozora.gr.jp/cards/000040/card47287.html,https://www.aozora.gr.jp/cards/000040/files/47287_ruby_42321.zip,,,
788,True,40,織田 作之助,おだ さくのすけ,47843,旅への誘い,,たびへのいざない,https://www.aozora.gr.jp/cards/000040/card47843.html,https://www.aozora.gr.jp/cards/000040/files/47843_ruby_35791.zip,./bunko/cards/000040/files/edit/47843_ruby_35791.txt,,145.0
789,True,40,織田 作之助,おだ さくのすけ,46305,中毒,,ちゅうどく,https://www.aozora.gr.jp/cards/000040/card46305.html,https://www.aozora.gr.jp/cards/000040/files/46305_txt_23886.zip,./bunko/cards/000040/files/edit/46305_txt_23886.txt,,284.0
790,True,40,織田 作之助,おだ さくのすけ,47834,妻の名,,つまのな,https://www.aozora.gr.jp/cards/000040/card47834.html,https://www.aozora.gr.jp/cards/000040/files/47834_txt_35792.zip,./bunko/cards/000040/files/edit/47834_txt_35792.txt,,10.0
791,True,40,織田 作之助,おだ さくのすけ,47052,天衣無縫,,てんいむほう,https://www.aozora.gr.jp/cards/000040/card47052.html,https://www.aozora.gr.jp/cards/000040/files/47052_ruby_32362.zip,./bunko/cards/000040/files/edit/47052_ruby_32362.txt,,235.0
792,True,40,織田 作之助,おだ さくのすけ,47838,電報,,でんぽう,https://www.aozora.gr.jp/cards/000040/card47838.html,https://www.aozora.gr.jp/cards/000040/files/47838_txt_35774.zip,./bunko/cards/000040/files/edit/47838_txt_35774.txt,,73.0
793,True,40,織田 作之助,おだ さくのすけ,337,土曜夫人,,どようふじん,https://www.aozora.gr.jp/cards/000040/card337.html,https://www.aozora.gr.jp/cards/000040/files/337_ruby_19630.zip,./bunko/cards/000040/files/edit/337_ruby_19630.txt,,3750.0
794,True,40,織田 作之助,おだ さくのすけ,53449,ひとりすまう,,ひとりすもう,https://www.aozora.gr.jp/cards/000040/card53449.html,https://www.aozora.gr.jp/cards/000040/files/53449_ruby_44301.zip,./bunko/cards/000040/files/edit/53449_ruby_44301.txt,,467.0
795,True,40,織田 作之助,おだ さくのすけ,47830,ヒント,,ヒント,https://www.aozora.gr.jp/cards/000040/card47830.html,https://www.aozora.gr.jp/cards/000040/files/47830_txt_35775.zip,./bunko/cards/000040/files/edit/47830_txt_35775.txt,,13.0
796,True,40,織田 作之助,おだ さくのすけ,47839,報酬,,ほうしゅう,https://www.aozora.gr.jp/cards/000040/card47839.html,https://www.aozora.gr.jp/cards/000040/files/47839_txt_35777.zip,./bunko/cards/000040/files/edit/47839_txt_35777.txt,,16.0
797,True,40,織田 作之助,おだ さくのすけ,380,放浪,,ほうろう,https://www.aozora.gr.jp/cards/000040/card380.html,https://www.aozora.gr.jp/cards/000040/files/380_ruby_2698.zip,./bunko/cards/000040/files/edit/380_ruby_2698.txt,,539.0
798,True,40,織田 作之助,おだ さくのすけ,53806,放浪,,ほうろう,https://www.aozora.gr.jp/cards/000040/card53806.html,https://www.aozora.gr.jp/cards/000040/files/53806_ruby_50432.zip,./bunko/cards/000040/files/edit/53806_ruby_50432.txt,,540.0
799,True,40,織田 作之助,おだ さくのすけ,42690,蛍,,ほたる,https://www.aozora.gr.jp/cards/000040/card42690.html,https://www.aozora.gr.jp/cards/000040/files/42690_ruby_45448.zip,./bunko/cards/000040/files/edit/42690_ruby_45448.txt,,158.0
800,True,40,織田 作之助,おだ さくのすけ,46169,道,,みち,https://www.aozora.gr.jp/cards/000040/card46169.html,https://www.aozora.gr.jp/cards/000040/files/46169_ruby_22270.zip,./bunko/cards/000040/files/edit/46169_ruby_22270.txt,,211.0
801,True,40,織田 作之助,おだ さくのすけ,46306,道なき道,,みちなきみち,https://www.aozora.gr.jp/cards/000040/card46306.html,https://www.aozora.gr.jp/cards/000040/files/46306_ruby_23883.zip,./bunko/cards/000040/files/edit/46306_ruby_23883.txt,,250.0
802,True,40,織田 作之助,おだ さくのすけ,47840,民主主義,,みんしゅしゅぎ,https://www.aozora.gr.jp/cards/000040/card47840.html,https://www.aozora.gr.jp/cards/000040/files/47840_txt_35785.zip,./bunko/cards/000040/files/edit/47840_txt_35785.txt,,18.0
803,True,40,織田 作之助,おだ さくのすけ,545,夫婦善哉,,めおとぜんざい,https://www.aozora.gr.jp/cards/000040/card545.html,https://www.aozora.gr.jp/cards/000040/files/545_ruby_33101.zip,./bunko/cards/000040/files/edit/545_ruby_33101.txt,,633.0
804,True,40,織田 作之助,おだ さくのすけ,47831,眼鏡,,めがね,https://www.aozora.gr.jp/cards/000040/card47831.html,https://www.aozora.gr.jp/cards/000040/files/47831_ruby_35783.zip,./bunko/cards/000040/files/edit/47831_ruby_35783.txt,,60.0
805,True,40,織田 作之助,おだ さくのすけ,47841,面会,,めんかい,https://www.aozora.gr.jp/cards/000040/card47841.html,https://www.aozora.gr.jp/cards/000040/files/47841_txt_35784.zip,./bunko/cards/000040/files/edit/47841_txt_35784.txt,,56.0
806,True,40,織田 作之助,おだ さくのすけ,47288,夜光虫,,やこうちゅう,https://www.aozora.gr.jp/cards/000040/card47288.html,https://www.aozora.gr.jp/cards/000040/files/47288_ruby_29408.zip,./bunko/cards/000040/files/edit/47288_ruby_29408.txt,,2886.0
807,True,40,織田 作之助,おだ さくのすけ,47842,薬局,,やっきょく,https://www.aozora.gr.jp/cards/000040/card47842.html,https://www.aozora.gr.jp/cards/000040/files/47842_txt_35793.zip,./bunko/cards/000040/files/edit/47842_txt_35793.txt,,13.0
